Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power_Index,Wear_Intensity,Thermal_Stress_Index,Failure Probability,Equipment Health Risk Index,Risk Level
298.4,309.3,1531,37.4,16,57259.4,598.4,11567.82,0.0013986013986013986,0.13986013986013987,Healthy
298.8,309.7,1392,48.7,133,67790.40000000001,6477.1,15082.39,0.0013986013986013986,0.13986013986013987,Healthy
300.1,311.5,1499,43.4,65,65056.6,2821.0,13519.1,0.0013986013986013986,0.13986013986013987,Healthy
300.2,311.5,1426,44.3,73,63171.799999999996,3233.8999999999996,13799.449999999999,0.0013986013986013986,0.13986013986013987,Healthy
298.3,308.9,1363,46.1,5,62834.3,230.5,14240.289999999999,0.0013986013986013986,0.13986013986013987,Healthy
298.1,308.9,1313,50.6,108,66437.8,5464.8,15630.34,0.0013986013986013986,0.13986013986013987,Healthy
299.8,311.1,1588,38.0,183,60344.0,6954.0,11821.800000000001,0.0013986013986013986,0.13986013986013987,Healthy
298.6,309.4,1315,55.5,28,72982.5,1554.0,17171.699999999997,0.0013986013986013986,0.13986013986013987,Healthy
298.2,308.7,1599,36.2,28,57883.8,1013.6000000000001,11174.94,0.0013986013986013986,0.13986013986013987,Healthy
298.4,309.5,1357,50.1,125,67985.7,6262.5,15505.95,0.0013986013986013986,0.13986013986013987,Healthy
297.3,308.4,1521,38.2,87,58102.200000000004,3323.4,11780.88,0.0013986013986013986,0.13986013986013987,Healthy
300.5,311.9,1676,35.2,97,58995.200000000004,3414.4,10978.88,0.0013986013986013986,0.13986013986013987,Healthy
298.6,309.7,1314,49.7,136,65305.8,6759.200000000001,15392.09,0.0013986013986013986,0.13986013986013987,Healthy
298.4,308.1,1375,50.8,94,69850.0,4775.2,15651.48,0.0013986013986013986,0.13986013986013987,Healthy
299.8,311.1,1498,38.1,176,57073.8,6705.6,11852.910000000002,0.0013986013986013986,0.13986013986013987,Healthy
297.4,308.2,1585,46.2,37,73227.0,1709.4,14238.84,0.0013986013986013986,0.13986013986013987,Healthy
297.1,308.4,1550,37.0,167,57350.0,6179.0,11410.8,0.0013986013986013986,0.13986013986013987,Healthy
299.7,310.8,1418,46.6,197,66078.8,9180.2,14483.28,0.0013986013986013986,0.13986013986013987,Healthy
298.2,308.7,1520,35.7,40,54264.00000000001,1428.0,11020.59,0.0013986013986013986,0.13986013986013987,Healthy
297.6,308.7,1408,51.5,4,72512.0,206.0,15898.05,0.0013986013986013986,0.13986013986013987,Healthy
297.1,308.4,1529,40.4,165,61771.6,6666.0,12459.359999999999,0.0013986013986013986,0.13986013986013987,Healthy
298.5,309.7,1523,44.6,83,67925.8,3701.8,13812.62,0.0013986013986013986,0.13986013986013987,Healthy
299.0,310.1,1487,47.5,123,70632.5,5842.5,14729.750000000002,0.0013986013986013986,0.13986013986013987,Healthy
298.9,309.8,1396,49.0,13,68404.0,637.0,15180.2,0.0013986013986013986,0.13986013986013987,Healthy
298.6,309.5,1450,44.3,7,64234.99999999999,310.09999999999997,13710.849999999999,0.0013986013986013986,0.13986013986013987,Healthy
297.4,308.3,1395,48.7,21,67936.5,1022.7,15014.210000000001,0.0013986013986013986,0.13986013986013987,Healthy
297.5,308.6,1260,53.6,137,67536.0,7343.2,16540.960000000003,0.0013986013986013986,0.13986013986013987,Healthy
297.3,308.5,1503,43.3,90,65079.899999999994,3896.9999999999995,13358.05,0.0013986013986013986,0.13986013986013987,Healthy
299.0,310.2,1432,42.2,87,60430.4,3671.4,13090.44,0.0013986013986013986,0.13986013986013987,Healthy
298.9,310.1,1571,36.8,78,57812.799999999996,2870.3999999999996,11411.68,0.0013986013986013986,0.13986013986013987,Healthy
299.2,310.2,1609,33.2,156,53418.8,5179.200000000001,10298.640000000001,0.0013986013986013986,0.13986013986013987,Healthy
298.9,310.0,1561,45.3,58,70713.29999999999,2627.3999999999996,14043.0,0.0013986013986013986,0.13986013986013987,Healthy
297.6,308.6,1528,40.0,123,61120.0,4920.0,12344.0,0.0013986013986013986,0.13986013986013987,Healthy
299.3,310.4,1510,45.5,27,68705.0,1228.5,14123.199999999999,0.0013986013986013986,0.13986013986013987,Healthy
299.0,310.0,1509,38.0,168,57342.0,6384.0,11780.0,0.0013986013986013986,0.13986013986013987,Healthy
298.5,309.6,1509,47.3,2,71375.7,94.6,14644.08,0.0013986013986013986,0.13986013986013987,Healthy
298.5,309.3,1512,38.1,170,57607.200000000004,6477.0,11784.330000000002,0.0013986013986013986,0.13986013986013987,Healthy
299.5,310.7,1589,33.5,5,53231.5,167.5,10408.449999999999,0.0013986013986013986,0.13986013986013987,Healthy
298.7,309.8,1501,44.7,48,67094.7,2145.6000000000004,13848.060000000001,0.0013986013986013986,0.13986013986013987,Healthy
299.4,310.7,1551,41.2,3,63901.200000000004,123.60000000000001,12800.84,0.0013986013986013986,0.13986013986013987,Healthy
298.5,309.2,1504,33.7,182,50684.8,6133.400000000001,10420.04,0.0013986013986013986,0.13986013986013987,Healthy
298.8,309.7,1459,47.3,141,69010.7,6669.299999999999,14648.81,0.0013986013986013986,0.13986013986013987,Healthy
298.7,309.9,1446,43.3,46,62611.799999999996,1991.8,13418.669999999998,0.0013986013986013986,0.13986013986013987,Healthy
297.4,308.3,1548,46.6,7,72136.8,326.2,14366.78,0.0013986013986013986,0.13986013986013987,Healthy
298.8,309.7,1477,48.5,138,71634.5,6693.0,15020.449999999999,0.0013986013986013986,0.13986013986013987,Healthy
299.6,311.0,1714,30.2,128,51762.799999999996,3865.6,9392.199999999999,0.0013986013986013986,0.13986013986013987,Healthy
298.6,309.6,1386,48.6,25,67359.6,1215.0,15046.560000000001,0.0013986013986013986,0.13986013986013987,Healthy
299.2,310.6,1704,30.6,160,52142.4,4896.0,9504.36,0.0013986013986013986,0.13986013986013987,Healthy
298.6,309.0,1469,46.0,4,67574.0,184.0,14214.0,0.0013986013986013986,0.13986013986013987,Healthy
297.1,307.8,1454,50.6,94,73572.40000000001,4756.400000000001,15574.68,0.0013986013986013986,0.13986013986013987,Healthy
298.0,308.9,1607,37.7,49,60583.9,1847.3000000000002,11645.53,0.0013986013986013986,0.13986013986013987,Healthy
300.2,311.4,1433,37.9,36,54310.7,1364.3999999999999,11802.06,0.0013986013986013986,0.13986013986013987,Healthy
297.2,307.9,1632,37.5,156,61200.0,5850.0,11546.25,0.0013986013986013986,0.13986013986013987,Healthy
299.1,310.5,1428,43.0,53,61404.0,2279.0,13351.5,0.0013986013986013986,0.13986013986013987,Healthy
298.1,308.5,1463,45.9,3,67151.7,137.7,14160.15,0.0013986013986013986,0.13986013986013987,Healthy
297.4,308.3,1472,45.5,2,66976.0,91.0,14027.65,0.0013986013986013986,0.13986013986013987,Healthy
297.7,308.9,1458,41.1,14,59923.8,575.4,12695.789999999999,0.0013986013986013986,0.13986013986013987,Healthy
297.5,308.4,1441,44.5,4,64124.5,178.0,13723.8,0.0013986013986013986,0.13986013986013987,Healthy
297.0,308.1,1429,54.0,138,77166.0,7452.0,16637.4,0.0013986013986013986,0.13986013986013987,Healthy
297.9,308.8,1386,48.6,75,67359.6,3645.0,15007.68,0.0013986013986013986,0.13986013986013987,Healthy
299.2,310.7,1477,44.0,19,64988.0,836.0,13670.8,0.0013986013986013986,0.13986013986013987,Healthy
299.2,310.7,1535,42.6,17,65391.0,724.2,13235.82,0.0013986013986013986,0.13986013986013987,Healthy
299.2,310.6,1567,38.4,172,60172.799999999996,6604.8,11927.04,0.0013986013986013986,0.13986013986013987,Healthy
299.3,310.8,1426,42.4,0,60462.4,0.0,13177.92,0.0013986013986013986,0.13986013986013987,Healthy
298.1,308.7,1527,43.0,56,65661.0,2408.0,13274.1,0.0013986013986013986,0.13986013986013987,Healthy
299.6,310.9,1448,46.3,196,67042.4,9074.8,14394.669999999998,0.0013986013986013986,0.13986013986013987,Healthy
298.1,309.3,1332,51.0,72,67932.0,3672.0,15774.300000000001,0.0013986013986013986,0.13986013986013987,Healthy
299.5,310.7,1424,41.3,101,58811.2,4171.299999999999,12831.909999999998,0.0013986013986013986,0.13986013986013987,Healthy
297.1,307.8,1584,42.3,135,67003.2,5710.5,13019.94,0.0013986013986013986,0.13986013986013987,Healthy
297.5,308.3,1476,45.6,31,67305.6,1413.6000000000001,14058.480000000001,0.0013986013986013986,0.13986013986013987,Healthy
297.9,309.1,1338,49.6,56,66364.8,2777.6,15331.360000000002,0.0013986013986013986,0.13986013986013987,Healthy
300.0,311.4,1641,34.5,155,56614.5,5347.5,10743.3,0.0013986013986013986,0.13986013986013987,Healthy
296.9,307.5,1332,51.1,121,68065.2,6183.1,15713.25,0.0013986013986013986,0.13986013986013987,Healthy
299.7,311.1,1690,30.6,148,51714.0,4528.8,9519.660000000002,0.0013986013986013986,0.13986013986013987,Healthy
297.7,308.8,1354,50.2,103,67970.8,5170.6,15501.760000000002,0.0013986013986013986,0.13986013986013987,Healthy
298.0,309.1,1574,34.8,40,54775.2,1392.0,10756.68,0.0013986013986013986,0.13986013986013987,Healthy
297.5,308.4,1596,36.6,80,58413.600000000006,2928.0,11287.44,0.0013986013986013986,0.13986013986013987,Healthy
297.9,309.0,1562,35.8,40,55919.6,1432.0,11062.199999999999,0.0013986013986013986,0.13986013986013987,Healthy
297.2,308.0,1765,31.1,191,54891.5,5940.1,9578.800000000001,0.0013986013986013986,0.13986013986013987,Healthy
297.1,307.9,1492,39.4,171,58784.799999999996,6737.4,12131.259999999998,0.0013986013986013986,0.13986013986013987,Healthy
298.8,309.8,1477,46.7,59,68975.90000000001,2755.3,14467.660000000002,0.0013986013986013986,0.13986013986013987,Healthy
298.0,308.5,1461,48.0,68,70128.0,3264.0,14808.0,0.0013986013986013986,0.13986013986013987,Healthy
300.4,312.0,1631,34.9,115,56921.899999999994,4013.5,10888.8,0.0013986013986013986,0.13986013986013987,Healthy
299.6,311.0,1430,38.3,124,54768.99999999999,4749.2,11911.3,0.0013986013986013986,0.13986013986013987,Healthy
298.3,308.1,1505,46.1,80,69380.5,3688.0,14203.410000000002,0.0013986013986013986,0.13986013986013987,Healthy
299.6,311.0,1708,31.0,122,52948.0,3782.0,9641.0,0.0013986013986013986,0.13986013986013987,Healthy
297.4,308.8,1651,34.1,163,56299.100000000006,5558.3,10530.08,0.0013986013986013986,0.13986013986013987,Healthy
298.9,310.3,1436,39.0,32,56004.0,1248.0,12101.7,0.0013986013986013986,0.13986013986013987,Healthy
297.5,308.7,1371,46.5,121,63751.5,5626.5,14354.55,0.0013986013986013986,0.13986013986013987,Healthy
297.5,308.1,1907,23.5,125,44814.5,2937.5,7240.35,0.0013986013986013986,0.13986013986013987,Healthy
300.2,311.4,1483,44.4,141,65845.2,6260.4,13826.159999999998,0.0013986013986013986,0.13986013986013987,Healthy
297.4,308.4,1525,38.7,62,59017.50000000001,2399.4,11935.08,0.0013986013986013986,0.13986013986013987,Healthy
299.1,310.3,1459,46.7,84,68135.3,3922.8,14491.010000000002,0.0013986013986013986,0.13986013986013987,Healthy
297.2,308.6,1284,51.3,32,65869.2,1641.6,15831.18,0.0013986013986013986,0.13986013986013987,Healthy
297.5,309.0,1320,54.7,179,72204.0,9791.300000000001,16902.3,0.0013986013986013986,0.13986013986013987,Healthy
297.6,308.6,1351,51.0,37,68901.0,1887.0,15738.6,0.0013986013986013986,0.13986013986013987,Healthy
298.9,310.4,1533,44.4,24,68065.2,1065.6,13781.759999999998,0.0013986013986013986,0.13986013986013987,Healthy
299.2,310.2,1697,30.6,12,51928.200000000004,367.20000000000005,9492.12,0.0013986013986013986,0.13986013986013987,Healthy
299.1,310.8,1517,38.4,185,58252.799999999996,7104.0,11934.72,0.0013986013986013986,0.13986013986013987,Healthy
299.3,310.2,1495,49.2,16,73554.0,787.2,15261.84,0.0013986013986013986,0.13986013986013987,Healthy
299.2,310.4,1504,43.3,37,65123.2,1602.1,13440.319999999998,0.0013986013986013986,0.13986013986013987,Healthy
298.7,309.8,1435,48.8,71,70028.0,3464.7999999999997,15118.24,0.0013986013986013986,0.13986013986013987,Healthy
297.2,308.6,1413,49.8,12,70367.4,597.5999999999999,15368.28,0.0013986013986013986,0.13986013986013987,Healthy
298.2,309.0,1410,47.6,76,67116.0,3617.6,14708.4,0.0013986013986013986,0.13986013986013987,Healthy
297.3,308.7,1506,39.3,187,59185.799999999996,7349.099999999999,12131.909999999998,0.0013986013986013986,0.13986013986013987,Healthy
297.7,308.7,1694,29.1,102,49295.4,2968.2000000000003,8983.17,0.0010704632999212582,0.10704632999212582,Healthy
297.3,308.0,1598,29.4,148,46981.2,4351.2,9055.199999999999,0.0010704632999212582,0.10704632999212582,Healthy
297.5,308.5,1612,30.0,163,48360.0,4890.0,9255.0,0.0010704632999212582,0.10704632999212582,Healthy
297.2,308.1,1689,31.2,145,52696.799999999996,4524.0,9612.720000000001,0.0010704632999212582,0.10704632999212582,Healthy
297.7,308.9,1662,28.1,19,46702.200000000004,533.9,8680.09,0.0010704632999212582,0.10704632999212582,Healthy
298.2,308.8,1645,28.2,58,46389.0,1635.6,8708.16,0.0010704632999212582,0.10704632999212582,Healthy
297.9,308.9,1416,39.6,45,56073.6,1782.0,12232.439999999999,0.0010704632999212582,0.10704632999212582,Healthy
297.3,308.6,1584,29.4,141,46569.6,4145.4,9072.84,0.0010704632999212582,0.10704632999212582,Healthy
297.3,308.4,1434,44.8,21,64243.2,940.8,13816.319999999998,0.0010704632999212582,0.10704632999212582,Healthy
297.2,307.9,1309,49.6,167,64926.4,8283.2,15271.84,0.0010704632999212582,0.10704632999212582,Healthy
298.2,309.1,1569,35.2,199,55228.8,7004.8,10880.320000000002,0.0010704632999212582,0.10704632999212582,Healthy
297.3,308.5,1435,55.0,104,78925.0,5720.0,16967.5,0.0010704632999212582,0.10704632999212582,Healthy
297.2,308.0,1435,43.0,202,61705.0,8686.0,13244.0,0.0010704632999212582,0.10704632999212582,Healthy
298.0,309.2,1378,49.7,94,68486.6,4671.8,15367.24,0.0010704632999212582,0.10704632999212582,Healthy
297.9,309.0,1629,29.0,26,47241.0,754.0,8961.0,0.0010704632999212582,0.10704632999212582,Healthy
298.2,308.7,1428,54.9,45,78397.2,2470.5,16947.629999999997,0.0010704632999212582,0.10704632999212582,Healthy
297.3,308.7,1542,37.0,184,57054.0,6808.0,11421.9,0.0010704632999212582,0.10704632999212582,Healthy
300.8,312.0,1443,53.3,151,76911.9,8048.299999999999,16629.6,0.0010704632999212582,0.10704632999212582,Healthy
298.9,309.6,1663,33.7,195,56043.100000000006,6571.500000000001,10433.520000000002,0.0010704632999212582,0.10704632999212582,Healthy
300.3,311.8,2004,19.6,12,39278.4,235.20000000000002,6111.280000000001,0.0010704632999212582,0.10704632999212582,Healthy
298.3,309.0,1408,45.4,98,63923.2,4449.2,14028.6,0.0010704632999212582,0.10704632999212582,Healthy
298.3,308.2,1663,28.4,67,47229.2,1902.8,8752.88,0.0010704632999212582,0.10704632999212582,Healthy
299.0,310.1,2053,19.7,137,40444.1,2698.9,6108.97,0.0010704632999212582,0.10704632999212582,Healthy
298.4,308.5,1576,27.4,55,43182.399999999994,1507.0,8452.9,0.0010704632999212582,0.10704632999212582,Healthy
298.7,309.7,1393,45.7,99,63660.100000000006,4524.3,14153.29,0.0010704632999212582,0.10704632999212582,Healthy
299.0,310.0,2049,19.5,111,39955.5,2164.5,6045.0,0.0010704632999212582,0.10704632999212582,Healthy
297.5,308.0,2033,16.7,128,33951.1,2137.6,5143.599999999999,0.0010704632999212582,0.10704632999212582,Healthy
298.5,308.7,1662,28.3,15,47034.6,424.5,8736.21,0.0010704632999212582,0.10704632999212582,Healthy
300.3,311.8,1607,33.7,199,54155.9,6706.3,10507.660000000002,0.0010704632999212582,0.10704632999212582,Healthy
298.3,309.4,1595,29.0,103,46255.0,2987.0,8972.599999999999,0.0010704632999212582,0.10704632999212582,Healthy
297.7,308.2,1446,43.9,172,63479.4,7550.8,13529.98,0.0010704632999212582,0.10704632999212582,Healthy
297.7,308.2,2007,19.3,181,38735.1,3493.3,5948.26,0.0010704632999212582,0.10704632999212582,Healthy
298.3,308.9,1646,25.4,46,41808.399999999994,1168.3999999999999,7846.059999999999,0.0010704632999212582,0.10704632999212582,Healthy
297.2,308.5,1604,34.9,200,55979.6,6980.0,10766.65,0.0010704632999212582,0.10704632999212582,Healthy
298.0,308.5,1666,31.0,198,51646.0,6138.0,9563.5,0.0010704632999212582,0.10704632999212582,Healthy
297.5,308.9,1581,30.4,155,48062.399999999994,4712.0,9390.56,0.0010704632999212582,0.10704632999212582,Healthy
298.6,309.0,1456,47.7,0,69451.2,0.0,14739.300000000001,0.0010704632999212582,0.10704632999212582,Healthy
298.8,309.6,1613,27.7,143,44680.1,3961.1,8575.92,0.0010704632999212582,0.10704632999212582,Healthy
298.7,309.1,1423,49.5,200,70438.5,9900.0,15300.45,0.0010704632999212582,0.10704632999212582,Healthy
298.6,309.1,1537,35.7,198,54870.9,7068.6,11034.87,0.0010704632999212582,0.10704632999212582,Healthy
298.8,309.6,1903,22.3,145,42436.9,3233.5,6904.080000000001,0.0010704632999212582,0.10704632999212582,Healthy
298.2,309.4,1447,47.1,185,68153.7,8713.5,14572.74,0.0010704632999212582,0.10704632999212582,Healthy
299.6,310.9,1658,28.0,76,46424.0,2128.0,8705.199999999999,0.0010704632999212582,0.10704632999212582,Healthy
297.4,308.4,1421,46.0,124,65366.0,5704.0,14186.4,0.0010704632999212582,0.10704632999212582,Healthy
298.6,309.8,1561,32.6,201,50888.600000000006,6552.6,10099.480000000001,0.0010704632999212582,0.10704632999212582,Healthy
299.0,310.3,1658,27.6,69,45760.8,1904.4,8564.28,0.0010704632999212582,0.10704632999212582,Healthy
299.0,310.1,2033,19.3,15,39236.9,289.5,5984.93,0.0010704632999212582,0.10704632999212582,Healthy
297.4,308.7,1429,37.6,118,53730.4,4436.8,11607.12,0.0010704632999212582,0.10704632999212582,Healthy
298.7,309.7,1629,27.9,136,45449.1,3794.3999999999996,8640.63,0.0010704632999212582,0.10704632999212582,Healthy
298.8,309.6,1890,24.0,173,45360.0,4152.0,7430.400000000001,0.0010704632999212582,0.10704632999212582,Healthy
298.4,309.1,1423,48.0,135,68304.0,6480.0,14836.800000000001,0.0010704632999212582,0.10704632999212582,Healthy
298.8,309.8,1663,28.2,67,46896.6,1889.3999999999999,8736.36,0.0010704632999212582,0.10704632999212582,Healthy
298.2,309.0,1413,47.9,97,67682.7,4646.3,14801.1,0.0010704632999212582,0.10704632999212582,Healthy
298.9,309.6,1583,39.8,202,63003.399999999994,8039.599999999999,12322.08,0.0010704632999212582,0.10704632999212582,Healthy
301.0,311.9,1889,23.5,198,44391.5,4653.0,7329.65,0.0010704632999212582,0.10704632999212582,Healthy
298.9,310.0,2231,17.4,151,38819.399999999994,2627.3999999999996,5394.0,0.0010704632999212582,0.10704632999212582,Healthy
298.1,309.0,1437,36.2,95,52019.4,3439.0000000000005,11185.800000000001,0.0010704632999212582,0.10704632999212582,Healthy
300.7,311.7,1910,19.7,13,37627.0,256.09999999999997,6140.49,0.0010704632999212582,0.10704632999212582,Healthy
300.6,311.8,1652,27.2,52,44934.4,1414.3999999999999,8480.960000000001,0.0010704632999212582,0.10704632999212582,Healthy
298.6,309.4,1362,45.3,56,61698.6,2536.7999999999997,14015.819999999998,0.0010704632999212582,0.10704632999212582,Healthy
298.2,308.8,1442,47.0,18,67774.0,846.0,14513.6,0.0010704632999212582,0.10704632999212582,Healthy
297.5,308.0,1430,44.5,178,63635.0,7921.0,13706.0,0.0010704632999212582,0.10704632999212582,Healthy
297.2,308.7,1398,38.1,88,53263.8,3352.8,11761.47,0.0010704632999212582,0.10704632999212582,Healthy
298.3,309.1,1437,38.0,93,54606.0,3534.0,11745.800000000001,0.0010704632999212582,0.10704632999212582,Healthy
298.3,307.9,1766,26.5,145,46799.0,3842.5,8159.349999999999,0.0010704632999212582,0.10704632999212582,Healthy
298.8,308.3,1634,27.9,12,45588.6,334.79999999999995,8601.57,0.0010704632999212582,0.10704632999212582,Healthy
297.4,308.0,1423,38.0,154,54074.0,5852.0,11704.0,0.0010704632999212582,0.10704632999212582,Healthy
298.7,309.9,1753,26.8,40,46980.4,1072.0,8305.32,0.0009323568209294496,0.09323568209294496,Healthy
297.7,308.2,1334,53.0,156,70702.0,8268.0,16334.599999999999,0.000754154546884886,0.0754154546884886,Healthy
298.5,309.4,1414,46.7,102,66033.8,4763.400000000001,14448.98,0.0005873715124816446,0.05873715124816446,Healthy
297.3,308.2,1677,34.9,21,58527.299999999996,732.9,10756.179999999998,0.0005873715124816446,0.05873715124816446,Healthy
